the_geom,tract,left_cartodb_id,geo_id,state,county,cartodb_id,name,lsad,shape_area,shape_len,area_sqft,right_pop100_re,area_sq_mile,pop_density
0106000020E610000001000000010300000001000000130000009A362250FDC151C0CFC409A69A35454061CCCC5CE0C151C02093C61000364540B873EA03C9C151C0EA22CAA5F1354540BC5D1EE049C151C050F91B5DA5354540787EEBE236C151C0AE4EA4E194354540152153B131C151C0EBE8E3D6A4354540160DFEF2C9C051C097040F406A3545407EF40967B7C051C0BE26C2A38D354540139F611399C051C0F6EC077767354540ED65124889C051C010CAD73043354540444896B1A1C051C07312D7DAFB3445400FD3CF0EB8C051C010E3633DB534454038C2870FECC051C0DB41B517D1344540D91BA24621C151C0BEF1C8C7EE3445407E4C7D772BC151C011F09F6AF4344540462EAB9674C151C05BDDF2EA1C3545401106E947C3C151C0573BCCE84735454052E411D907C251C01797DE196D3545409A362250FDC151C0CFC409A69A354540,170200,55,1400000US25025170200,25,25,80,1702,Tract,1831039.06,6653.096702,10746148.59,4564,0.385464995,11840.24506
0106000020E610000001000000010300000001000000160000000BA2933314C851C0A49D56B60F1F454008C89ACB0DC851C05FCBB5F97F1F4540CB9D630AD6C751C042538AE601204540AB611C98DCC751C01BCE79E40F2045402205DA54DDC751C0DA1489963C2045408342E466B8C751C0156A203D45204540FECC94F59BC751C00F466394672045404AA697DD93C751C0361EE69480204540EF724FC763C751C066B3E636E1204540BEBC74CE4FC751C0DE55D1730B214540D281DEA63FC751C05689B77C24214540D2321A8A3BC751C0A4D79DB81C2145402A56FBAC32C751C0EE2742E90B2145403C28D6C402C751C0C7452557B1204540CCEF7C7901C751C061938BF84E2045408F668F8AFFC651C0D99AE522BE1F4540E08C1FF12BC751C0B88BE718901F454034230C0055C751C0B5935377651F454084580D3675C751C093EED35E441F45408BBA2EFA0AC851C087391BD2A81E45409BD90D6613C851C03F26853DED1E45400BA2933314C851C0A49D56B60F1F4540,140202,163,1400000US25025140202,25,25,81,1402.02,Tract,2835251.161,7567.2584,16745324.86,5600,0.600655807,9323.143022
0106000020E6100000010000000103000000010000000C00000036EEA7E0F0C651C05C14F20A44294540C4351424B6C651C09AD1F5EB4E29454006CAB932A8C651C091340B2252294540AC3344F982C651C01FBA6986542945409EF1DEC666C651C049A0C89750294540497F6EA296C651C0C368C2C1DE2845400CD7E8B7AFC651C0300C492D94284540C9F0FDBAD3C651C09DB4E23C9C28454061BE6458C5C651C04E6F5776C1284540AC9C5F77BAC651C02E23FC19DE284540C1D9559DD5C651C0651ECAA31B29454036EEA7E0F0C651C05C14F20A44294540,120500,98,1400000US25025120500,25,25,82,1205,Tract,384956.2566,3137.44029,2300163.94,2331,0.082507019,28252.14195
0106000020E6100000010000000103000000010000001F000000F43C69C537CC51C0CD7F707841244540CCAAB0C56ECB51C0CD80F949B52545402F815F22DECA51C0DF408DEA74264540B1F1417A8ACA51C0D628C5E6E3264540A837D9243FCA51C0CAC4D34675264540BDD8C612D6C951C06BFF4201DB254540D9F6F6CABCC951C09F5AF8E0B5254540B241E4839EC951C0EEB152EDD32545401FE75A608FC951C053A0732B84254540AC31342DB1C951C091DA3BBB7C254540FBBAF1B6D2C951C0C97E20B58925454058DBDA32E0C951C0DE8F0A2C8025454057899544F6C951C0E92782CB63254540C97FD0CDFEC951C02140D6C0562545400B0DBEDC27CA51C016164D2D5B254540235CDBBE47CA51C0CB8843A852254540BE2A38807ECA51C0009EF65FE7244540BDD8F29194CA51C0DACFA31CCC24454037316327BCCA51C0DEC87B0F97244540762D2E90A0CA51C03FA5B73D41244540D00803965CCA51C071DE1570CF23454061E93FA374CA51C0C73D070ABC2345409D245F99B7CA51C0621EFE2AC02345403D59DF313CCB51C064D3D175E12345402310B0AA5ECB51C0EE282E71E423454062CB0912DBCB51C0D776FC14C7234540476BBB97FBCB51C056FC1C23D92345400E5999ED0ACC51C0B7E5588AE4234540F9EEE32F2DCC51C0E0A204E10A244540E2822EE23BCC51C033B5FD463B244540F43C69C537CC51C0CD7F707841244540,130100,151,1400000US25025130100,25,25,83,1301,Tract,7964948.945,14100.80559,47252103.12,5906,1.694935774,3484.497814
0106000020E610000001000000010300000001000000190000001B99ACDF4CC351C0A56B5643E23245408D8401D715C351C084C7177AC43245404C8C81E49DC251C0BBB3E0826C334540715E2C978DC251C0E3B1D9B27C33454052DE4FFD83C251C06FF8ACC090334540ACA405A051C251C032BA3BA583334540B23C69705BC251C04E8C82E15C33454050A9A27A6BC251C050CCF42F49334540067D999B6FC251C06D47AC1E30334540233B1D0247C251C0AD42772AE0324540BBE4F36C56C251C015024A46CE324540D36849EF1BC251C064D7B5BA9C324540FC8CC2BAF1C151C04A88B1868B3245406584352218C251C083E883BF5F3245408ACBEB504DC251C0B47AB1FA233245404B880AEF72C251C09680F0D6F931454070C159BA82C251C0D5CC9670E8314540D5E8C3279DC251C0708587FBC83145407CD78096AEC251C0BBAA5545B83145409690C362D4C251C0427D7CCC073245406098417DCBC251C009ADA7C821324540A03CC554FAC251C0E3F337F92D3245405FAC963B33C351C08353FA415D324540189B234564C351C0C80AF08CB63245401B99ACDF4CC351C0A56B5643E2324540,160400,103,1400000US25025160400,25,25,84,1604,Tract,2383204.398,7657.787778,13928543.82,2716,0.499617703,5436.156458
0106000020E610000001000000010300000001000000270000006C3F4A97FEC751C00F7303CDE7224540240363EFC5C751C0AEA28A170B23454013864E97C5C751C0F057E95E272345407A6D5A0BB3C751C0259B3C44A3234540CE6EED45B4C751C0951096EEAE23454064DE1EF7ADC751C0F9AB4B57B023454072DAEE71A6C751C023661E6970234540FC28CA5180C751C000DAACBD4F234540988C942F68C751C013B30D677E234540503A84B872C751C0D951D6A6B1234540E22D69C361C751C03A482EC896234540710A2FDB4EC751C02F60460378234540E9161C5E10C751C0FF6F755435234540511A3FFCFCC651C0CEB2A8531E234540E8AF7745F0C651C0D69B3B3602234540B5CC9DEDD1C651C0AEA1374BC9224540D8E8DF6A9DC651C092AB8B31B022454075C5ECF2ADC651C0CEA81117802245409835EBC37AC651C06BEDE17327224540BF2D263960C651C0B47DCFEFFB2145404D2D721761C651C0435C554FE62145400F00BA8443C651C0B1B24848A4214540F8A5E28FA2C651C06A1D709A3E21454040AC5BACA8C651C0EF81672442214540735C8811C2C651C05EA90FED63214540DE28FCA9F1C651C0B1F064726A214540B8C2AD7FD7C651C09A7750DB862145400929E542E5C651C09AA12F2AA9214540B96B705AF0C651C080F8F6949C2145401C6852CE17C751C0BE37FD6A0E22454040A699D024C751C00520D9D138224540C8B9C58A1AC751C04DDDB5DE6F22454087903B8A73C751C0BBE3DBB930224540DB8955BC91C751C06C81F2C81F224540F7B26B06B8C751C0C7B186AA98224540E64147ACC5C751C0B41C29029C224540DD09902DCBC751C0450ADC82A5224540B58072D9E8C751C066656DC2BD2245406C3F4A97FEC751C00F7303CDE7224540,140400,189,1400000US25025140400,25,25,85,1404,Tract,3402550.238,10858.78227,20351684.25,7650,0.730016135,10479.22043
0106000020E61000000100000001030000000100000013000000705CF04BFDC451C0A2D20FE9B723454064D6F5F1D0C451C0F55BE28DCC234540512E59A0DDC451C0DEAC10381224454075B3B69BE0C451C00F6BB35C3624454030F70965E1C451C0A86F3D963E2445402C82B585E7C451C0BA3F3CBD5224454062685912A0C451C02F61E2C96E244540ECB3B32094C451C00815CF656A24454094A0F9298EC451C07F8C83488624454000E24CBF44C451C04DF2CB237F2445402722548A1DC451C00435EBC89124454036D15F7825C451C0E0AB48145A2445409677850838C451C0811842AED4234540EBF852B472C451C0E7DEF524B0234540A80180828BC451C072E90BCB9F234540CD0F4754A8C451C0850A64E597234540836E72C0AEC451C006A37424972345405285D68C0CC551C07F825D15A8234540705CF04BFDC451C0A2D20FE9B7234540,100400,18,1400000US25025100400,25,25,86,1004,Tract,1140390.63,4969.211117,6739591.92,4865,0.241749567,20124.13122
0106000020E61000000100000001030000000100000016000000F22F2C465DC551C084328D24412445406B3B98874CC551C0A152CC936B2445407F53085740C551C09877FBCA83244540C79928D027C551C0F301FE0FB0244540DA9581751CC551C08E8688EFC4244540B76E596611C551C0063758ACE12445409FE90DC006C551C0139CE4ED08254540FBF060E3FAC451C0D52938DBDC2445404CCAECF5EEC451C0E877D409682445402C82B585E7C451C0BA3F3CBD5224454030F70965E1C451C0A86F3D963E24454075B3B69BE0C451C00F6BB35C36244540512E59A0DDC451C0DEAC10381224454064D6F5F1D0C451C0F55BE28DCC234540705CF04BFDC451C0A2D20FE9B72345405285D68C0CC551C07F825D15A8234540549E6CE525C551C0A53B16F6B423454009C071C630C551C0BCD6BE2EC323454092A51DE049C551C0C3B63E19E3234540C9DFBD874BC551C0EE282E71E42345402D46C5E578C551C0B0885983F7234540F22F2C465DC551C084328D2441244540,100300,38,1400000US25025100300,25,25,87,1003,Tract,910574.1782,4272.866592,5294161.33,3303,0.189901885,17393.19232
0106000020E6100000010000000103000000010000002A00000086BFDDCD53C851C0AC490F5F26204540B7CF76BD34C851C04B86BBB54C2045409FFC1C5723C851C02196ECA17D204540A50CCDAD10C851C08F1D3EE598204540E40F07B309C851C0C24E41EDB7204540E92BA70705C851C0FD98CD3CB9204540E2934337FBC751C092F777D0EC204540DE752C7DE8C751C03BE558F78F2145409AA2E97DE3C751C03B7B7F828B2145407027F3C5DEC751C0EA412463B5214540AA391570CFC751C01DC53465A72145403044D2FD9CC751C04F2E60B1862145406FA541EF8DC751C0E2C298A3C72145405A28A46C91C751C0CF68003ACC214540A21787C091C751C094B8096CCE21454051BD3FFB91C751C0F4A182AAD12145403BF1DD5B91C751C0CE0898E0D42145407CEA27F38FC751C02A4CBF27D6214540DA8E4DF38EC751C014607862D621454002A01EC18DC751C0EBC5135AD6214540DB8955BC91C751C06C81F2C81F22454087903B8A73C751C0BBE3DBB930224540C8B9C58A1AC751C04DDDB5DE6F22454040A699D024C751C00520D9D1382245401C6852CE17C751C0BE37FD6A0E224540B96B705AF0C651C080F8F6949C2145400929E542E5C651C09AA12F2AA9214540B8C2AD7FD7C651C09A7750DB86214540DE28FCA9F1C651C0B1F064726A21454067945BAD13C751C02EC7C8E369214540D281DEA63FC751C05689B77C24214540BEBC74CE4FC751C0DE55D1730B214540EF724FC763C751C066B3E636E12045404AA697DD93C751C0361EE69480204540FECC94F59BC751C00F466394672045408342E466B8C751C0156A203D452045402205DA54DDC751C0DA1489963C2045405C7B1F4608C851C077CEE7F4BC1F454057D70B3F38C851C01C999EE6E41F4540CA90A96741C851C08511AD33BE1F4540AEE5CDFE40C851C0BC07454DF41F454086BFDDCD53C851C0AC490F5F26204540,140300,68,1400000US25025140300,25,25,88,1403,Tract,2906870.807,9802.325918,17100930.39,6382,0.613411399,10404.11053
0106000020E6100000010000000103000000010000001900000017EE1453E9C851C00EAD2492E81D4540C7E8934DB9C851C0FD569D63401E45403077EB36A8C851C0D0810C207C1E454025308ECD8EC851C02469853AAC1E45406943782975C851C0A1A832349E1E4540B10A545568C851C0E065813CBB1E4540FE23FE9941C851C044939FC37C1F4540CA90A96741C851C08511AD33BE1F454057D70B3F38C851C01C999EE6E41F45405C7B1F4608C851C077CEE7F4BC1F45402205DA54DDC751C0DA1489963C204540AB611C98DCC751C01BCE79E40F204540CB9D630AD6C751C042538AE60120454008C89ACB0DC851C05FCBB5F97F1F45400BA2933314C851C0A49D56B60F1F45409BD90D6613C851C03F26853DED1E45408BBA2EFA0AC851C087391BD2A81E454029648E8F16C851C0933644DC9C1E454026E94B55DAC751C0AC7AAC89051E4540C509772FF7C751C08134D6FCF81D45400BF9D058FBC751C08E74F0FACC1D4540BFD536A627C851C04229D82C971D45402585548D5EC851C01D56DDAD2C1D454041128E1EBFC851C0F376153AAF1D454017EE1453E9C851C00EAD2492E81D4540,140201,188,1400000US25025140201,25,25,89,1402.01,Tract,2571748.106,9460.3182,15233749.25,2072,0.5464355,3791.847348
0106000020E6100000010000000103000000010000001F000000A5F60F255AC951C067D7D51F612045404C7CB11534C951C03BE5DC5B912045408DF9373124C951C0A8007FBDC220454020CA9675FFC851C03C4BB51A122145404C34A5F8F8C851C04D2A111615214540D282F7ADD6C851C013C857E6AD204540129ACFD4EBC851C0319F74AC522045409638A7AFE7C851C0B9F98FBDDE1F4540AB3DB8E4B8C851C0B3905D48871F4540EC5711DDB3C851C0350838FA981F45409ED1D42478C851C0B7B42900C61F45409CBBAB55BBC851C0FFF351BAF41F45408E2209FEB7C851C0AB387B46222045409663EFE192C851C02DE810548D204540185904E275C851C010E23DAF782045402CCFA99D61C851C022D7DFD7482045400300F7915BC851C0A6BA2A323A20454086BFDDCD53C851C0AC490F5F26204540AEE5CDFE40C851C0BC07454DF41F4540CA90A96741C851C08511AD33BE1F4540FE23FE9941C851C044939FC37C1F4540B10A545568C851C0E065813CBB1E45406943782975C851C0A1A832349E1E454025308ECD8EC851C02469853AAC1E45403077EB36A8C851C0D0810C207C1E4540C7E8934DB9C851C0FD569D63401E454017EE1453E9C851C00EAD2492E81D4540914D7DAF21C951C07140B62E351E454055243C122FC951C02B392E73BA1E4540FD702E6D38C951C06A4E67B1141F4540A5F60F255AC951C067D7D51F61204540,140102,30,1400000US25025140102,25,25,90,1401.02,Tract,3947120.818,11845.56957,23198637.86,4401,0.832136532,5288.795565
0106000020E6100000010000000103000000010000001D000000F6ED2A685AC451C0B5CE50F9D7224540FF8317D34CC451C063620FB7432345409677850838C451C0811842AED423454036D15F7825C451C0E0AB48145A2445402722548A1DC451C00435EBC891244540FCC1BE9F1AC451C033A1F5F3A624454065D1D13B15C451C0DA1BB189CC2445409D2E410DDFC351C0F4895AD1E6244540712AE17EC0C351C07C46DEAAEB244540D9A550A390C351C003BB1C210325454098EE24CE8AC351C0AB4F251DE5244540D966B3B27DC351C0A81DE2CCAF244540F7EB878384C351C0DC03BBB88D244540BBA1378595C351C003585DC136244540C8342C499EC351C0DE5103AE2B244540E460C364AAC351C0A7A8F04927244540F79DB98AC5C351C051D3F547182445400EAC39ECBEC351C07136F209D92345403CC9431B80C351C0E23F5E2EE2234540E36C739B70C351C03888775F952345400AA44B0169C351C093DE7F2F85234540F8A4718A8EC351C0F85768E734234540308F8C0C72C351C02B636708C72245409BF391E7FAC351C0BDA0204432224540DE807FF623C451C0AF59D4B6612245403BC277D32DC451C06AD5FE25A9224540B1E2B91457C451C056B7A81ABD2245403DA5DF675CC451C0AE58C420B0224540F6ED2A685AC451C0B5CE50F9D7224540,100800,158,1400000US25025100800,25,25,91,1008,Tract,3482436.789,9187.851533,19049295.24,5546,0.683299363,8116.501051
0106000020E610000001000000010300000001000000190000002B0F613601C551C0984B1A1538254540659D465C00C551C009E015FA60254540E8CF81E7DEC451C0BDFBB2614D25454020DBABCABEC451C06741C03E3A254540D4891C959BC451C08E3AA6D4252545408F0F8E2095C451C005F309DD2525454049E30D6C95C451C0C1B689E42B2545406BED5D4887C451C02ECFDA88272545407242AD3253C451C047EA78724D2545401EDA75DF31C451C0226D3EAA612545409C18183E22C451C0719B61A06B2545401C392C0DFCC351C07E63075A812545403FB991D101C451C0BE4150FF5925454065D1D13B15C451C0DA1BB189CC244540FCC1BE9F1AC451C033A1F5F3A62445402722548A1DC451C00435EBC89124454000E24CBF44C451C04DF2CB237F24454094A0F9298EC451C07F8C834886244540ECB3B32094C451C00815CF656A24454062685912A0C451C02F61E2C96E2445402C82B585E7C451C0BA3F3CBD522445404CCAECF5EEC451C0E877D40968244540FBF060E3FAC451C0D52938DBDC2445409FE90DC006C551C0139CE4ED082545402B0F613601C551C0984B1A1538254540,100500,54,1400000US25025100500,25,25,92,1005,Tract,1557662.408,5840.671721,9244789.61,5989,0.331611158,18060.30906
0106000020E6100000010000000103000000010000001E00000062CB0912DBCB51C0D776FC14C72345402310B0AA5ECB51C0EE282E71E42345403D59DF313CCB51C064D3D175E12345409D245F99B7CA51C0621EFE2AC023454061E93FA374CA51C0C73D070ABC234540D00803965CCA51C071DE1570CF2345400637B33F50CA51C029E1C036E223454059CCA92A34CA51C075501FD5B02345401047ECC039CA51C001B8E53FA42345403A6A5B2041CA51C07A6A169D2C234540237F61855BCA51C0E14DE5F1B42245408A303F355ECA51C092666E6C7622454060407DC85BCA51C0755E87A06A2245406B7A34D769CA51C08B62049145224540EE2AAA436ECA51C0B94A6F99D32145402C3AD44675CA51C048FE976DA7214540A38ECDE671CA51C02F0C9FE74F214540B506EA0775CA51C077A968AA272145407CBB18C8B3CA51C0A608643F8B21454087076E68CACA51C00300153AAF21454015BC6C1FF2CA51C04823DE1FEF21454078DCDEC5FBCA51C04062EEE714224540446497512CCB51C0C12C8C0E48224540914C0B0918CB51C0D8D6162EAB224540DA1ADFFB1BCB51C049760ABABD224540706B78B130CB51C082ED478D09234540A1B400FE29CB51C0E56C64FF3C2345405727416150CB51C0E0B94E266E23454094A8F50EB7CB51C08D58AF264F23454062CB0912DBCB51C0D776FC14C7234540,130402,29,1400000US25025130402,25,25,93,1304.02,Tract,4117487.992,10800.87641,24463363.16,4637,0.877502304,5284.316607
0106000020E6100000010000000103000000010000001A0000005557554B3ACA51C0F977ECD8082445406674BD512BCA51C0D98640321D2445406238180802CA51C0D334D9CA4B244540B274D13DEBC951C07D17A0BE652445400D2D207D93C951C03FFC0D65A82445409C0665C39AC951C09C2931EBC5244540878C481284C951C077B89065C1244540B570A3AB74C951C0FEB50914B124454050BACDC474C951C021C4AC18AE244540DC49462575C951C0F86DF27B9B244540E0BE9A046FC951C047B9169B5624454054188CDB68C951C010F5187442244540C074EC2E50C951C079164A271224454093A3399336C951C0C150527DE7234540EF0DBAD91FC951C07972B3278123454083F0F6764BC951C0FCBBD2D85E2345400031103B53C951C0BC4BA1D6342345404BF17CCA31C951C0165987A6EC2245403E7FD72E6DC951C0102DD4298F22454072A6CFD897C951C0E8D2FA5DD82245403AB0C458A6C951C05CD01BB803234540C8977002D3C951C00A077B2E53234540C4E96C8D08CA51C0124A114F7623454059CCA92A34CA51C075501FD5B02345400637B33F50CA51C029E1C036E22345405557554B3ACA51C0F977ECD808244540,130300,65,1400000US25025130300,25,25,94,1303,Tract,2604033.675,7332.565002,15522347.97,4419,0.556787553,7936.599832
0106000020E6100000010000000103000000010000001C000000DEC404E275C751C018285437172945407E9AA2CD71C751C072FED4EB16294540249D887B2CC751C0D1771B412A294540DE046C770FC751C00CAFCD5834294540DB8F179815C751C0DB932E6F0E294540355CBB9525C751C0AB57CCAFE62845407E367F8637C751C069981781B12845406BB5F3380CC751C03BBB12D3852845405BE161F4DCC651C01579A20A7F284540C9F0FDBAD3C651C09DB4E23C9C2845400CD7E8B7AFC651C0300C492D94284540C8262C7FBEC651C0DA872D4146284540331C2881CDC651C045F98B65FA274540A77790BDDEC651C0F2633176C2274540961589230FC751C0092DDC442D27454037554CF910C751C06F26226E4E274540B721902C60C751C07C04A6B73F2745408B84D4B661C751C0FC9F16804627454011FDA4F963C751C046C76F7D582745403E41ACE463C751C0B6482E6EA3274540C6E5BA7D56C751C07830F0A7C627454023E8156A4DC751C05B4D4BE3172845400D46325871C751C01041F25833284540F430BA2F67C751C0B78E6D3656284540019926FA7CC751C0147586E464284540CAA0A41474C751C0FBC6637AC22845408D7C5BAE7EC751C068B1020AF5284540DEC404E275C751C01828543717294540,120400,28,1400000US25025120400,25,25,95,1204,Tract,1822573.507,7403.639034,10751638.6,5751,0.385661922,14912.02444
0106000020E610000001000000010300000001000000130000001AB0AEEE58C451C019BF9128B4304540327D1AFA27C451C034073B6D8D3045405CBCA0832EC451C04B8FD89AAD304540901058C51BC451C0ADCF9104E1304540464505A4FDC351C09AAC48F3C73045401C9C5930F1C351C0A75BA6B1BD30454092F052D0EDC351C06D9982A5BA3045405EC462EFC5C351C0CE3D05F698304540F7FD65DCD4C351C04B5BCE1264304540E1CED619DFC351C016264B033F3045401A323446EBC351C09015109546304540EC1A2CBAF5C351C0FC4E91291F3045401ED106B309C451C035C624CFF52F4540760CC8D11CC451C063AD976C3C30454033EDED7728C451C06E5FBD874B304540C46D7E3331C451C033119B745B304540E4750E4757C451C01D44E00D69304540DEF0923B6CC451C08C6DC281903045401AB0AEEE58C451C019BF9128B4304540,40300,178,1400000US25025040300,25,25,96,403,Tract,540894.7209,3692.901022,986069903.7,3032,35.37038661,85.72142661
0106000020E61000000100000001030000000100000017000000FED0732502C651C053E7B6D441224540BE145019FFC551C059052FA2ED22454092FE113290C551C07B4A508BC12345401354D38382C551C0563E2E1EDE2345402D46C5E578C551C0B0885983F7234540C9DFBD874BC551C0EE282E71E423454092A51DE049C551C0C3B63E19E323454009C071C630C551C0BCD6BE2EC3234540549E6CE525C551C0A53B16F6B423454043972DAEF1C451C00DD7BDD87B234540D6B4904605C551C036BAC4724B2345409BAAE7A4F7C451C0FF09E0490B234540F4C499620EC551C0B2A9EC10FF2245406EE2A33506C551C0586AE753C722454031FB805A0CC551C009435ED6C42245404C3C77A04EC551C042709012BB2245409E515F99B7C551C0247300FF942245400F278BC1C3C551C0221BF4A78D224540ADB25CC7B8C551C0129DB033852245401C2F4B3ACAC551C063A79A081B224540DF0E79C9FFC551C0F50EEB8F302245405D1CE59A02C651C0BBE3DBB930224540FED0732502C651C053E7B6D441224540,101002,58,1400000US25025101002,25,25,97,1010.02,Tract,2133311.936,6785.956373,12588331.04,4979,0.45154419,11026.60628
0106000020E6100000010000000103000000010000001B00000016EF86F9F2C651C001E6B22440234540F1617BDAE1C651C01856861F9C234540F4A55965A6C651C0B06B4B546F234540D54D84F3A9C651C0F9FD22145B23454004E9C80391C651C07B2CC784982345400892D4415EC651C07FE9DF2BBA234540AE647A8670C651C0CEBF5A26C32345405E8CF8DF4AC651C025A0AB730C244540A82DCD7344C651C0F85DA96400244540911F4D124BC651C09054DB2DC92345408D61E2A947C651C08AC5ADD689234540831095D233C651C01A58DAFB542345408A81FBE6FEC551C0AF20FEEE1D234540BE145019FFC551C059052FA2ED224540FED0732502C651C053E7B6D4412245405D1CE59A02C651C0BBE3DBB93022454075315DC30CC651C0168F380F272245400F00BA8443C651C0B1B24848A42145404D2D721761C651C0435C554FE6214540BF2D263960C651C0B47DCFEFFB2145409835EBC37AC651C06BEDE1732722454075C5ECF2ADC651C0CEA8111780224540D8E8DF6A9DC651C092AB8B31B0224540B5CC9DEDD1C651C0AEA1374BC9224540E8AF7745F0C651C0D69B3B3602234540511A3FFCFCC651C0CEB2A8531E23454016EF86F9F2C651C001E6B22440234540,101001,21,1400000US25025101001,25,25,98,1010.01,Tract,2416399.951,8010.335138,14014997.85,5480,0.502718814,10900.72591
0106000020E610000001000000010300000001000000190000000F278BC1C3C551C0221BF4A78D2245409E515F99B7C551C0247300FF942245404C3C77A04EC551C042709012BB22454031FB805A0CC551C009435ED6C42245406EE2A33506C551C0586AE753C7224540F4C499620EC551C0B2A9EC10FF2245409BAAE7A4F7C451C0FF09E0490B234540D6B4904605C551C036BAC4724B23454043972DAEF1C451C00DD7BDD87B234540549E6CE525C551C0A53B16F6B42345405285D68C0CC551C07F825D15A8234540836E72C0AEC451C006A3742497234540CD0F4754A8C451C0850A64E597234540A80180828BC451C072E90BCB9F234540EBF852B472C451C0E7DEF524B02345409677850838C451C0811842AED4234540FF8317D34CC451C063620FB743234540F6ED2A685AC451C0B5CE50F9D72245403DA5DF675CC451C0AE58C420B02245401BFFB2D2A4C451C0A7BB442FA322454075087D5BB0C451C0D2E659BF99224540E07BB33EE5C451C0444BF609A02245408CB67CEA58C551C0998BE55E60224540ADB25CC7B8C551C0129DB033852245400F278BC1C3C551C0221BF4A78D224540,100900,57,1400000US25025100900,25,25,99,1009,Tract,1817586.681,8346.852408,10776155.25,4072,0.386541335,10534.44904
0106000020E610000001000000010300000001000000170000008D8FABADD8C551C0CA49448A012645401A977094BCC551C00CFE196A142645400716E54691C551C0805A5D842926454056854B6F7FC551C03CEB10A7932645406FBE53CA6BC551C0DF61C8427426454007E076BB5EC551C0165850DD5C264540A8C485764EC551C0042FD5963A2645408F334AD235C551C0996A91B24526454019A0B34126C551C0C049BF0AF025454014618D2617C551C039C3C0C6F5254540873442E90BC551C060A81987FA254540CF492CD505C551C027063621AD254540659D465C00C551C009E015FA602545400A33C61517C551C0F1CD22A46E254540D1ABD8B628C551C0B845D3BB78254540A2272A6F47C551C00A33AD6D8A25454005489C1551C551C082E8F48590254540B95378279FC551C04CA5C6A4BF25454086BB2BBEA1C551C01879A78FC0254540C89366F4A3C551C01344BA63B125454038596BF0BEC551C091A6D9B27C2545409899E28BF6C551C09F5AF8E0B52545408D8FABADD8C551C0CA49448A01264540,92400,4,1400000US25025092400,25,25,100,924,Tract,1088314.098,5446.101041,6393422.53,5277,0.22933245,23010.26307
0106000020E61000000100000001030000000100000010000000873442E90BC551C060A81987FA2545409A7042EBE1C451C00F9B355A0E2645403F9DA626C1C451C07D3B088CF52545409BDA270EA0C451C046974772F925454066BC9E909DC451C070F2B75ED32545405923FC389AC451C0D678B7989F2545407876D97399C451C01201737E8A2545403A6101DD97C451C0F06057056A25454049E30D6C95C451C0C1B689E42B2545408F0F8E2095C451C005F309DD25254540D4891C959BC451C08E3AA6D42525454020DBABCABEC451C06741C03E3A254540E8CF81E7DEC451C0BDFBB2614D254540659D465C00C551C009E015FA60254540CF492CD505C551C027063621AD254540873442E90BC551C060A81987FA254540,92300,157,1400000US25025092300,25,25,101,923,Tract,630990.1372,3239.940746,3691503.3,2893,0.132414445,21848.06954
0106000020E6100000010000000103000000010000001300000066BC9E909DC451C070F2B75ED3254540234C89B48DC451C0A1D7446ADA254540F517A9F57EC451C06C876932E3254540260AB45549C451C00B210000002645409519501C40C451C0ABE21FD1042645401A68A2D11DC451C0BC7275594C2645405EE7E8B5D9C351C008C9C14B7026454006E01EBDE1C351C0C9D49C103A264540108FA180EDC351C0003D9D7DE52545401C392C0DFCC351C07E63075A812545409C18183E22C451C0719B61A06B2545401EDA75DF31C451C0226D3EAA612545407242AD3253C451C047EA78724D2545406BED5D4887C451C02ECFDA882725454049E30D6C95C451C0C1B689E42B2545403A6101DD97C451C0F06057056A2545407876D97399C451C01201737E8A2545405923FC389AC451C0D678B7989F25454066BC9E909DC451C070F2B75ED3254540,92200,16,1400000US25025092200,25,25,102,922,Tract,1052252.373,4592.819315,6256656.21,3349,0.224426634,14922.4713
0106000020E61000000100000001030000000100000013000000C83CBD88B6C451C0E321F7C9512645408741FC8BA0C451C0B75AEB55642645404BBD06D49BC451C056DA525F962645404AFF249694C451C0D67AB706B6264540F2CA5B3E92C451C09D80620AD626454015DBADBD4FC451C06D0DBA658726454025C3287AE0C351C03C2B9274CD264540B02A9AB2D3C351C060B013CC9826454020EE2749D7C351C0DB285A457F2645405EE7E8B5D9C351C008C9C14B702645401A68A2D11DC451C0BC7275594C2645409519501C40C451C0ABE21FD104264540260AB45549C451C00B21000000264540F517A9F57EC451C06C876932E3254540234C89B48DC451C0A1D7446ADA25454066BC9E909DC451C070F2B75ED32545409BDA270EA0C451C046974772F92545409B022F36ADC451C0617EE81038264540C83CBD88B6C451C0E321F7C951264540,92000,15,1400000US25025092000,25,25,103,920,Tract,920930.7867,4732.62316,5271120.79,4945,0.189075419,26153.58478
